,Value (%),Level,Frequency (Hz),Voltage (V)
1190,0.37,242.0,750.0,0.16946937179479282
1191,0.38,249.0,750.0,0.17005358962370684
1192,0.39,255.0,750.0,0.17014759249244732
1193,0.4,262.0,750.0,0.16974958034607954
1194,0.41,268.0,750.0,0.16968997852717727
1195,0.42,275.0,750.0,0.16988348443250897
1196,0.43,281.0,750.0,0.16984168315683407
1197,0.44,288.0,750.0,0.17127792698751818
1198,0.45,294.0,750.0,0.1712523262062443
1199,0.46,301.0,750.0,0.17113072249519368
1200,0.47,308.0,750.0,0.17738461334879677
1201,0.48,314.0,750.0,0.1772323087008273
1202,0.49,321.0,750.0,0.19463713985412312
1203,0.5,327.0,750.0,0.19439443244727928
1204,0.51,334.0,750.0,0.19465204030884864
1205,0.52,340.0,750.0,0.21618019729605945
1206,0.53,347.0,750.0,0.21599889176305345
1207,0.54,353.0,750.0,0.23669552337412691
1208,0.55,360.0,750.0,0.2358586978362374
1209,0.56,366.0,750.0,0.23593170006409073
1210,0.57,373.0,750.0,0.26256311279030675
1211,0.58,380.0,750.0,0.2623899075045017
1212,0.59,386.0,750.0,0.29403147312845357
1213,0.6,393.0,750.0,0.2945023874996194
1214,0.61,399.0,750.0,0.33336627353129733
1215,0.62,406.0,750.0,0.3323292418836033
1216,0.63,412.0,750.0,0.3321223355693238
1217,0.64,419.0,750.0,0.3740949164708418
1218,0.65,425.0,750.0,0.3741233173375662
1219,0.66,432.0,750.0,0.41437714578692214
1220,0.67,439.0,750.0,0.412527789349042
1221,0.68,445.0,750.0,0.4145764518692602
1222,0.69,452.0,750.0,0.441687079219946
1223,0.7,458.0,750.0,0.44540979282815196
1224,0.71,465.0,750.0,0.47595872510757825
1225,0.72,471.0,750.0,0.47446387948851043
1226,0.73,478.0,750.0,0.4712914826746429
1227,0.74,484.0,750.0,0.5043203906369224
1228,0.75,491.0,750.0,0.5055999296853539
1229,0.76,498.0,750.0,0.5369945877742848
1230,0.77,504.0,750.0,0.5367686808801573
1231,0.78,511.0,750.0,0.5713671367412346
1232,0.79,517.0,750.0,0.5708297203405879
1233,0.8,524.0,750.0,0.5708533210608203
1234,0.81,530.0,750.0,0.6029246998016339
1235,0.82,537.0,750.0,0.6039044297006121
1236,0.83,543.0,750.0,0.6438018472731698
1237,0.84,550.0,750.0,0.6410049619190012
1238,0.85,557.0,750.0,0.6385525870784606
1239,0.86,563.0,750.0,0.6757572224738266
1240,0.87,570.0,750.0,0.6793861332193989
1241,0.88,576.0,750.0,0.714116593108919
1242,0.89,583.0,750.0,0.7150979230567347
1243,0.9,589.0,750.0,0.7172032873073564
1244,0.91,596.0,750.0,0.7528216742942638
1245,0.92,602.0,750.0,0.7562281782525125
1246,0.93,609.0,750.0,0.7966712124759697
1247,0.94,616.0,750.0,0.7892633864070614
1248,0.95,622.0,750.0,0.7932990095645
1249,0.96,629.0,750.0,0.8283015777581076
1250,0.97,635.0,750.0,0.8326724111453635
1251,0.98,642.0,750.0,0.8618211006927639
1252,0.99,648.0,750.0,0.8638306620197174
1253,1.0,655.0,750.0,0.8921648267097966
1254,1.02,668.0,750.0,0.8846482973235188
1255,1.04,681.0,750.0,0.916225060969882
1256,1.05,688.0,750.0,0.9415370334299767
1257,1.06,694.0,750.0,0.9492002672933167
1258,1.08,707.0,750.0,0.9659939797967494
1259,1.1,720.0,750.0,0.9955507817987578
1260,1.12,733.0,750.0,0.9897587050386019
1261,1.14,747.0,750.0,1.0098759189672462
1262,1.15,753.0,750.0,1.029708624213389
1263,1.16,760.0,750.0,1.0356924068239428
1264,1.18,773.0,750.0,1.0596411376811996
1265,1.2,786.0,750.0,1.0761400411877824
1266,1.22,799.0,750.0,1.0967508701803592
1267,1.24,812.0,750.0,1.095307826142154
1268,1.25,819.0,750.0,1.1124588495498478
1269,1.26,825.0,750.0,1.111791629187896
1270,1.28,838.0,750.0,1.1419828505508482
1271,1.3,851.0,750.0,1.158439352763448
1272,1.32,865.0,750.0,1.1726344859645275
1273,1.34,878.0,750.0,1.1726763872432617
1274,1.35,884.0,750.0,1.1907684393688718
1275,1.36,891.0,750.0,1.1928058015442298
1276,1.38,904.0,750.0,1.2144330615558085
1277,1.4,917.0,750.0,1.2238656494155713
1278,1.42,930.0,750.0,1.2419728020020098
1279,1.44,943.0,750.0,1.2534168512466792
1280,1.45,950.0,750.0,1.2580860937406455
1281,1.46,956.0,750.0,1.2613571935666992
1282,1.48,969.0,750.0,1.271773711453588
1283,1.5,983.0,750.0,1.2947659131198976
1284,1.55,1015.0,750.0,1.3266027847041255
1285,1.6,1048.0,750.0,1.3497174901089406
1286,1.65,1081.0,750.0,1.3780591550279166
1287,1.7,1114.0,750.0,1.4064829224524644
1288,1.75,1146.0,750.0,1.4343330723715877
1289,1.8,1179.0,750.0,1.4655100238166332
1290,1.85,1212.0,750.0,1.4876819004486295
1291,1.9,1245.0,750.0,1.5137530960783663
1292,1.95,1277.0,750.0,1.5389434648274103
1293,2.0,1310.0,750.0,1.5640086297555411
1294,2.05,1343.0,750.0,1.5898722190496473
1295,2.1,1376.0,750.0,1.6187949016998762
1296,2.15,1408.0,750.0,1.6324350179631766
1297,2.2,1441.0,750.0,1.6566720576189315
1298,2.25,1474.0,750.0,1.6782303155247649
1299,2.3,1507.0,750.0,1.702229847932361
1300,2.35,1540.0,750.0,1.7160298690755877
1301,2.4,1572.0,750.0,1.7367545015411596
1302,2.45,1605.0,750.0,1.7543478384472038
1303,2.5,1638.0,750.0,1.7808540473524983
1304,2.55,1671.0,750.0,1.7983824822778847
1305,2.6,1703.0,750.0,1.8162031261207758
1306,2.65,1736.0,750.0,1.8365178460768303
1307,2.7,1769.0,750.0,1.8527330409252893
1308,2.75,1802.0,750.0,1.8671373805108662
1309,2.8,1834.0,750.0,1.8850492271370476
1310,2.85,1867.0,750.0,1.8923829509445296
1311,2.9,1900.0,750.0,1.9097559811273288
1312,2.95,1933.0,750.0,1.9154041534958672
1313,3.0,1966.0,750.0,1.9225633719778674
1314,3.1,2031.0,750.0,1.942794689388684
1315,3.2,2097.0,750.0,1.9519344683126156
1316,3.25,2129.0,750.0,1.9509416380138267
1317,3.3,2162.0,750.0,1.962083778044956
1318,3.4,2228.0,750.0,1.9688007830316798
1319,3.5,2293.0,750.0,1.9725959988524802
1320,3.6,2359.0,750.0,1.9806617449995028
1321,3.7,2424.0,750.0,1.9843884587298006
1322,3.75,2457.0,750.0,1.9897532224493906
1323,3.8,2490.0,750.0,2.001282274288145
1324,3.9,2555.0,750.0,1.9989833041291138
1325,4.0,2621.0,750.0,2.004720979229072
1326,4.25,2785.0,750.0,2.0120282022278095
1327,4.5,2949.0,750.0,2.0263915405621122
1328,4.75,3112.0,750.0,2.0395883432965816
1329,5.0,3276.0,750.0,2.0476688898952875
1330,5.25,3440.0,750.0,2.057939103317327
1331,5.5,3604.0,750.0,2.0608619925168408
1332,5.75,3768.0,750.0,2.0697257630176393
1333,6.0,3932.0,750.0,2.0790031461408818
1334,6.5,4259.0,750.0,2.092040444007676
1335,7.0,4587.0,750.0,2.1081677361735514
1336,7.5,4915.0,750.0,2.1209228254279804
1337,10.0,6553.0,750.0,2.1932018312081967
1338,12.5,8191.0,750.0,2.2651917281654943
1339,15.0,9830.0,750.0,2.334150432618141
1340,17.5,11468.0,750.0,2.406247332840913
1341,20.0,13106.0,750.0,2.474269808722148
1342,22.5,14745.0,750.0,2.545903794817868
1343,25.0,16383.0,750.0,2.61324204981837
1344,27.5,18021.0,750.0,2.6816970388989
1345,30.0,19660.0,750.0,2.7507601465376665
1346,32.5,21298.0,750.0,2.8101236581682403
1347,35.0,22936.0,750.0,2.8621549460371183
1348,37.5,24575.0,750.0,2.902206568315577
1349,40.0,26213.0,750.0,2.934561255702323
1350,42.5,27851.0,750.0,2.9603886438916063
1351,45.0,29490.0,750.0,2.982246210931672
1352,47.5,31128.0,750.0,2.996835256154088
1353,50.0,32767.0,750.0,3.007047367802869
1354,52.5,34405.0,750.0,3.013305858796194
1355,55.0,36043.0,750.0,3.0149379086024863
1356,57.5,37682.0,750.0,3.014948208917291
1357,60.0,39320.0,750.0,3.0150684125855345
1358,62.5,40958.0,750.0,3.015159815374808
1359,65.0,42597.0,750.0,3.015233717630075
1360,65.5,42924.0,750.0,3.0153040197755145
1361,66.0,43252.0,750.0,3.0153855222626067
1362,66.5,43580.0,750.0,3.0154688248047994
1363,67.0,43907.0,750.0,3.0156212294555886
1364,67.5,44235.0,750.0,3.015808335165507
1365,68.0,44563.0,750.0,3.016074143277181
1366,68.5,44890.0,750.0,3.0162086473820007
1367,69.0,45218.0,750.0,3.0161513456332276
1368,69.5,45546.0,750.0,3.0163400513920804
1369,70.0,45873.0,750.0,3.016066943057693
1370,70.5,46201.0,750.0,3.0158729371369843
1371,71.0,46529.0,750.0,3.0157053320222165
1372,71.5,46856.0,750.0,3.015661930697704
1373,72.0,47184.0,750.0,3.0157688339600774
1374,72.5,47512.0,750.0,3.0157765341950777
1375,73.0,47839.0,750.0,3.0158514364808724
1376,73.5,48167.0,750.0,3.015847736367927
1377,74.0,48495.0,750.0,3.015883537460466
1378,74.5,48822.0,750.0,3.0158969378694156
1379,75.0,49150.0,750.0,3.015911838324115
1380,75.5,49478.0,750.0,3.0159627398775144
1381,76.0,49805.0,750.0,3.015990140713685
1382,76.5,50133.0,750.0,3.0160372421510466
1383,77.0,50461.0,750.0,3.015964839941767
1384,77.5,50788.0,750.0,3.015495825628768
1385,78.0,51116.0,750.0,3.015630229730332
1386,78.5,51444.0,750.0,3.015684931399632
1387,79.0,51771.0,750.0,3.0159444393190222
1388,79.5,52099.0,750.0,3.0161856466802024
1389,80.0,52427.0,750.0,3.0153439209931343
1390,82.5,54065.0,750.0,3.0152615184785314
1391,85.0,55703.0,750.0,3.015208416858027
1392,87.5,57342.0,750.0,3.0151341145905506
1393,90.0,58980.0,750.0,3.0151257143342276
1394,92.5,60618.0,750.0,3.0150670125428527
1395,95.0,62257.0,750.0,3.015025011261121
1396,97.5,63895.0,750.0,3.0150021105622167
1397,100.0,65534.0,750.0,3.015029611401476
1398,0.0,0.0,800.0,0.1696384769554739
1399,0.05,32.0,800.0,0.16978578145085024
1400,0.1,65.0,800.0,0.1694296705832088
1401,0.12,78.0,800.0,0.16939366948454185
1402,0.14,91.0,800.0,0.1695393739310891
1403,0.15,98.0,800.0,0.17020399421369045
1404,0.16,104.0,800.0,0.1697049789849539
1405,0.18,117.0,800.0,0.16989708484756097
1406,0.2,131.0,800.0,0.170052989605396
1407,0.21,137.0,800.0,0.16978748150272982
1408,0.22,144.0,800.0,0.16963637689138497
1409,0.23,150.0,800.0,0.17006178987395842
1410,0.24,157.0,800.0,0.17009219080172105
1411,0.25,163.0,800.0,0.16934066786706056
1412,0.26,170.0,800.0,0.16933596772362547
1413,0.27,176.0,800.0,0.1686427465681938
1414,0.28,183.0,800.0,0.16900825772270808
1415,0.29,190.0,800.0,0.1697182793908518
1416,0.3,196.0,800.0,0.17026939620960144
1417,0.31,203.0,800.0,0.16943637078768262
1418,0.32,209.0,800.0,0.16995318655964842
1419,0.33,216.0,800.0,0.16961757631763652
1420,0.34,222.0,800.0,0.16965207737052568
1421,0.35,229.0,800.0,0.1685002422193063
1422,0.36,235.0,800.0,0.16869574818567584
1423,0.37,242.0,800.0,0.1691652625141147
1424,0.38,249.0,800.0,0.1684304400891142
1425,0.39,255.0,800.0,0.16880635156102208
1426,0.4,262.0,800.0,0.16860944555192656
1427,0.41,268.0,800.0,0.1680189275307467
1428,0.42,275.0,800.0,0.1694612715475945
1429,0.43,281.0,800.0,0.1692186641438027
1430,0.44,288.0,800.0,0.170564105203406
1431,0.45,294.0,800.0,0.17048640283211802
1432,0.46,301.0,800.0,0.17135052920316202
1433,0.47,308.0,800.0,0.17684979702749803
1434,0.48,314.0,800.0,0.17601627159031918
1435,0.49,321.0,800.0,0.1930479913571581
1436,0.5,327.0,800.0,0.19302629069490723
1437,0.51,334.0,800.0,0.1932521975890389
1438,0.52,340.0,800.0,0.21484165644703535
1439,0.53,347.0,800.0,0.21478335466780696
1440,0.54,353.0,800.0,0.23516657671437716
1441,0.55,360.0,800.0,0.23558948962065615
1442,0.56,366.0,800.0,0.23609340499893264
1443,0.57,373.0,800.0,0.26055465149693174
1444,0.58,380.0,800.0,0.2617434877773377
1445,0.59,386.0,800.0,0.29391276950590434
1446,0.6,393.0,800.0,0.29216581619312326
1447,0.61,399.0,800.0,0.33121420785546374
1448,0.62,406.0,800.0,0.33102060194708016
1449,0.63,412.0,800.0,0.33081369563280044
1450,0.64,419.0,800.0,0.3721453569750008
1451,0.65,425.0,800.0,0.37362420210577996
1452,0.66,432.0,800.0,0.4102158187932958
1453,0.67,439.0,800.0,0.40946169577928965
1454,0.68,445.0,800.0,0.40970050306710953
1455,0.69,452.0,800.0,0.4420829913022228
1456,0.7,458.0,800.0,0.4394018094790469
1457,0.71,465.0,800.0,0.47395806405224805
1458,0.72,471.0,800.0,0.4708745699514766
1459,0.73,478.0,800.0,0.47258392211676536
1460,0.74,484.0,800.0,0.5036426699545279
1461,0.75,491.0,800.0,0.5061617468306515
1462,0.76,498.0,800.0,0.5383765299478167
1463,0.77,504.0,800.0,0.535302536136964
1464,0.78,511.0,800.0,0.5694205773369538
1465,0.79,517.0,800.0,0.5715674428540912
1466,0.8,524.0,800.0,0.5668572991119115
1467,0.81,530.0,800.0,0.6047611558458208
1468,0.82,537.0,800.0,0.6022429789971612
1469,0.83,543.0,800.0,0.6386105888485374
1470,0.84,550.0,800.0,0.6396203196630749
1471,0.85,557.0,800.0,0.6379493686697019
1472,0.86,563.0,800.0,0.676493844953762
1473,0.87,570.0,800.0,0.6741431732169575
1474,0.88,576.0,800.0,0.7165307667836547
1475,0.89,583.0,800.0,0.7148848165532353
1476,0.9,589.0,800.0,0.7109743972167123
1477,0.91,596.0,800.0,0.7489616564958679
1478,0.92,602.0,800.0,0.751968748265023
1479,0.93,609.0,800.0,0.7857691797723361
1480,0.94,616.0,800.0,0.7895993966612794
1481,0.95,622.0,800.0,0.7938356259407323
1482,0.96,629.0,800.0,0.8245455631336465
1483,0.97,635.0,800.0,0.8229244136600875
1484,0.98,642.0,800.0,0.8573202633381163
1485,0.99,648.0,800.0,0.8575233695364264
1486,1.0,655.0,800.0,0.885204814307075
1487,1.02,668.0,800.0,0.885426421069975
1488,1.04,681.0,800.0,0.9124830467726613
1489,1.05,688.0,800.0,0.9430590798791529
1490,1.06,694.0,800.0,0.9388264507095592
1491,1.08,707.0,800.0,0.9675022258247689
1492,1.1,720.0,800.0,0.9831726040467537
1493,1.12,733.0,800.0,0.988348562004456
1494,1.14,747.0,800.0,1.0177725599536145
1495,1.15,753.0,800.0,1.0294569165318705
1496,1.16,760.0,800.0,1.0324775087130365
1497,1.18,773.0,800.0,1.0547269877132468
1498,1.2,786.0,800.0,1.0761749422528755
1499,1.22,799.0,800.0,1.0940579880001264
1500,1.24,812.0,800.0,1.094658506326489
1501,1.25,819.0,800.0,1.1152561349162302
1502,1.26,825.0,800.0,1.1183022278756032
1503,1.28,838.0,800.0,1.1331279803216716
1504,1.3,851.0,800.0,1.1498692912259274
1505,1.32,865.0,800.0,1.1730435984496606
1506,1.34,878.0,800.0,1.1677146358226278
1507,1.35,884.0,800.0,1.1898802122623413
1508,1.36,891.0,800.0,1.1812030474562734
1509,1.38,904.0,800.0,1.209080898220766
1510,1.4,917.0,800.0,1.2263536253425746
1511,1.42,930.0,800.0,1.2387207027558205
1512,1.44,943.0,800.0,1.2540095693350022
1513,1.45,950.0,800.0,1.2596446413037385
1514,1.46,956.0,800.0,1.2552027057466373
1515,1.48,969.0,800.0,1.2709600866237407
1516,1.5,983.0,800.0,1.2859297434614045
1517,1.55,1015.0,800.0,1.3178879187475168
1518,1.6,1048.0,800.0,1.346672197173981
1519,1.65,1081.0,800.0,1.3779435514999858
1520,1.7,1114.0,800.0,1.4039881463179469
1521,1.75,1146.0,800.0,1.430359351103246
1522,1.8,1179.0,800.0,1.4601075589465067
1523,1.85,1212.0,800.0,1.4791570402905456
1524,1.9,1245.0,800.0,1.510811506308177
1525,1.95,1277.0,800.0,1.5310551240943724
1526,2.0,1310.0,800.0,1.5585815641346474
1527,2.05,1343.0,800.0,1.5928713105746617
1528,2.1,1376.0,800.0,1.609578020422994
1529,2.15,1408.0,800.0,1.62712935604725
1530,2.2,1441.0,800.0,1.651365995690791
1531,2.25,1474.0,800.0,1.6729048530045392
1532,2.3,1507.0,800.0,1.6999137772514947
1533,2.35,1540.0,800.0,1.712878072890403
1534,2.4,1572.0,800.0,1.7304887103244078
1535,2.45,1605.0,800.0,1.7522382740684266
1536,2.5,1638.0,800.0,1.7728347026215368
1537,2.55,1671.0,800.0,1.7949113763481408
1538,2.6,1703.0,800.0,1.814123962669749
1539,2.65,1736.0,800.0,1.8308632735129722
1540,2.7,1769.0,800.0,1.8462532431775818
1541,2.75,1802.0,800.0,1.8589778315011867
1542,2.8,1834.0,800.0,1.8712955074068318
1543,2.85,1867.0,800.0,1.8854405390789284
1544,2.9,1900.0,800.0,1.8970491933469469
1545,2.95,1933.0,800.0,1.905905263612745
1546,3.0,1966.0,800.0,1.9117939433210054
1547,3.1,2031.0,800.0,1.9324366732871265
1548,3.2,2097.0,800.0,1.9410129350138712
1549,3.25,2129.0,800.0,1.949651898654118
1550,3.3,2162.0,800.0,1.9521489748588385
1551,3.4,2228.0,800.0,1.9631065092562618
1552,3.5,2293.0,800.0,1.9741713469282902
1553,3.6,2359.0,800.0,1.9752491798211385
1554,3.7,2424.0,800.0,1.9864888228278204
1555,3.75,2457.0,800.0,1.9812032615252828
1556,3.8,2490.0,800.0,1.9835349326822365
1557,3.9,2555.0,800.0,1.9946776727316813
1558,4.0,2621.0,800.0,1.9965629302651906
1559,4.25,2785.0,800.0,2.010894067616781
1560,4.5,2949.0,800.0,2.027782082998111
1561,4.75,3112.0,800.0,2.0395773429608797
1562,5.0,3276.0,800.0,2.040807980516953
1563,5.25,3440.0,800.0,2.050278569536362
1564,5.5,3604.0,800.0,2.0559441424359624
1565,5.75,3768.0,800.0,2.0623892391246845
1566,6.0,3932.0,800.0,2.07081659630721
1567,6.5,4259.0,800.0,2.084953027716875
1568,7.0,4587.0,800.0,2.098987656019731
1569,7.5,4915.0,800.0,2.113639703164738
1570,10.0,6553.0,800.0,2.186891338627249
1571,12.5,8191.0,800.0,2.2581693138583936
1572,15.0,9830.0,800.0,2.3241089261756342
1573,17.5,11468.0,800.0,2.39828498984943
1574,20.0,13106.0,800.0,2.473112073390787
1575,22.5,14745.0,800.0,2.5390297850396726
1576,25.0,16383.0,800.0,2.6090252211308274
1577,27.5,18021.0,800.0,2.6740624059081735
1578,30.0,19660.0,800.0,2.74559668896119
1579,32.5,21298.0,800.0,2.806216938944361
1580,35.0,22936.0,800.0,2.8591360539074753
1581,37.5,24575.0,800.0,2.9000722031795396
1582,40.0,26213.0,800.0,2.933161112972848
1583,42.5,27851.0,800.0,2.9603124415655357
1584,45.0,29490.0,800.0,2.9815619900502015
1585,47.5,31128.0,800.0,2.9972130676831448
1586,50.0,32767.0,800.0,3.007571683802978
1587,52.5,34405.0,800.0,3.0134821641765064
1588,55.0,36043.0,800.0,3.0155429270660195
1589,57.5,37682.0,800.0,3.015818635479869
1590,60.0,39320.0,800.0,3.0158730371400124
1591,62.5,40958.0,800.0,3.0158952378175
1592,65.0,42597.0,800.0,3.015901738015869
1593,65.5,42924.0,800.0,3.0158488364014415
1594,66.0,43252.0,800.0,3.0158127352997797
1595,66.5,43580.0,800.0,3.0156572305543112
1596,67.0,43907.0,800.0,3.0156394300110874
1597,67.5,44235.0,800.0,3.015667230859434
1598,68.0,44563.0,800.0,3.0156436301392566
1599,68.5,44890.0,800.0,3.015632729806595
1600,69.0,45218.0,800.0,3.0156294297058817
1601,69.5,45546.0,800.0,3.015591028534008
1602,70.0,45873.0,800.0,3.015590728524868
1603,70.5,46201.0,800.0,3.0155985287629017
1604,71.0,46529.0,800.0,3.0155627276704027
1605,71.5,46856.0,800.0,3.0155243264984746
1606,72.0,47184.0,800.0,3.0155398269714864
1607,72.5,47512.0,800.0,3.01559692871407
1608,73.0,47839.0,800.0,3.015576228082371
1609,73.5,48167.0,800.0,3.015590328512658
1610,74.0,48495.0,800.0,3.015547327200345
1611,74.5,48822.0,800.0,3.0155904285156887
1612,75.0,49150.0,800.0,3.0155414270203673
1613,75.5,49478.0,800.0,3.01547672504583
1614,76.0,49805.0,800.0,3.0154985257111453
1615,76.5,50133.0,800.0,3.0154897254425745
1616,77.0,50461.0,800.0,3.015516626263516
1617,77.5,50788.0,800.0,3.015474624981797
1618,78.0,51116.0,800.0,3.015437123837358
1619,78.5,51444.0,800.0,3.0154066229065566
1620,79.0,51771.0,800.0,3.015485525314365
1621,79.5,52099.0,800.0,3.0155090260315847
1622,80.0,52427.0,800.0,3.015475225000096
1623,82.5,54065.0,800.0,3.015430023620721
1624,85.0,55703.0,800.0,3.0153048197998933
1625,87.5,57342.0,800.0,3.0153636215943296
1626,90.0,58980.0,800.0,3.015373121884262
1627,92.5,60618.0,800.0,3.015360821508841
1628,95.0,62257.0,800.0,3.0154204233277184
1629,97.5,63895.0,800.0,3.0154584244873863
1630,100.0,65534.0,800.0,3.0154054228699616
1631,0.0,0.0,850.0,0.16665058577227054
1632,0.05,32.0,850.0,0.16703649754936306
1633,0.1,65.0,850.0,0.16643027904904253
1634,0.12,78.0,850.0,0.16656608319345534
1635,0.14,91.0,850.0,0.16703799759514146
1636,0.15,98.0,850.0,0.166689886971648
1637,0.16,104.0,850.0,0.16652938207342827
1638,0.18,117.0,850.0,0.1666966871791739
1639,0.2,131.0,850.0,0.16688719299295063
1640,0.21,137.0,850.0,0.16673168824732154
1641,0.22,144.0,850.0,0.16681519079561655
1642,0.23,150.0,850.0,0.1665903839350564
1643,0.24,157.0,850.0,0.1667069874935144
1644,0.25,163.0,850.0,0.16661548470107101
1645,0.26,170.0,850.0,0.16641917871028844
1646,0.27,176.0,850.0,0.16649898114566453
1647,0.28,183.0,850.0,0.16621147237159467
1648,0.29,190.0,850.0,0.16652848204596005
1649,0.3,196.0,850.0,0.1664725803399762
1650,0.31,203.0,850.0,0.1666104845484785
1651,0.32,209.0,850.0,0.1665504827173678
1652,0.33,216.0,850.0,0.16639997812433147
1653,0.34,222.0,850.0,0.16629307486190295
1654,0.35,229.0,850.0,0.16613677009185976
1655,0.36,235.0,850.0,0.1665763835077975
1656,0.37,242.0,850.0,0.16626697406537033
1657,0.38,249.0,850.0,0.16633477613452533
1658,0.39,255.0,850.0,0.16613697009796352
1659,0.4,262.0,850.0,0.16627517431562164
1660,0.41,268.0,850.0,0.1660526675252525
1661,0.42,275.0,850.0,0.1660002659260839
1662,0.43,281.0,850.0,0.16554705209509438
1663,0.44,288.0,850.0,0.16552015127414818
1664,0.45,294.0,850.0,0.16575465843073775
1665,0.46,301.0,850.0,0.16596356480605431
1666,0.47,308.0,850.0,0.1660788683248384
1667,0.48,314.0,850.0,0.16695169496139464
1668,0.49,321.0,850.0,0.1684152396252326
1669,0.5,327.0,850.0,0.16775651952269127
1670,0.51,334.0,850.0,0.16752481245155162
1671,0.52,340.0,850.0,0.1750692426892908
1672,0.53,347.0,850.0,0.17561435932493163
1673,0.54,353.0,850.0,0.1938593161168253
1674,0.55,360.0,850.0,0.19300028990142473
1675,0.56,366.0,850.0,0.19291028715476086
1676,0.57,373.0,850.0,0.21574208392590194
1677,0.58,380.0,850.0,0.2163492024536875
1678,0.59,386.0,850.0,0.23449995637073856
1679,0.6,393.0,850.0,0.2342871498764016
1680,0.61,399.0,850.0,0.2594191168431668
1681,0.62,406.0,850.0,0.26166538539384077
1682,0.63,412.0,850.0,0.25934751465804196
1683,0.64,419.0,850.0,0.2932576495132299
1684,0.65,425.0,850.0,0.29859651244239505
1685,0.66,432.0,850.0,0.3242491953001513
1686,0.67,439.0,850.0,0.3304589848078855
1687,0.68,445.0,850.0,0.32893993845027114
1688,0.69,452.0,850.0,0.36772812217169615
1689,0.7,458.0,850.0,0.3669443982543421
1690,0.71,465.0,850.0,0.407552137504199
1691,0.72,471.0,850.0,0.41015611697134163
1692,0.73,478.0,850.0,0.4064946052308722
1693,0.74,484.0,850.0,0.4430134196966482
1694,0.75,491.0,850.0,0.44589780772118254
1695,0.76,498.0,850.0,0.4784618014954056
1696,0.77,504.0,850.0,0.47712586072573065
1697,0.78,511.0,850.0,0.5057200333506243
1698,0.79,517.0,850.0,0.5069145698049862
1699,0.8,524.0,850.0,0.5064457554979094
1700,0.81,530.0,850.0,0.5379382165715516
1701,0.82,537.0,850.0,0.5415301261879374
1702,0.83,543.0,850.0,0.5737754102359054
1703,0.84,550.0,850.0,0.5722960650898742
1704,0.85,557.0,850.0,0.5732158931608037
1705,0.86,563.0,850.0,0.6071737294717249
1706,0.87,570.0,850.0,0.6067997180578021
1707,0.88,576.0,850.0,0.6401598361278132
1708,0.89,583.0,850.0,0.641100464833523
1709,0.9,589.0,850.0,0.6427434149723783
1710,0.91,596.0,850.0,0.6750335003875843
1711,0.92,602.0,850.0,0.6767588530411718
1712,0.93,609.0,850.0,0.715985050129704
1713,0.94,616.0,850.0,0.7099416657002466
1714,0.95,622.0,850.0,0.7137088806665263
1715,0.96,629.0,850.0,0.7524803638782959
1716,0.97,635.0,850.0,0.7523529599902373
1717,0.98,642.0,850.0,0.7932079067842671
1718,0.99,648.0,850.0,0.7885790655232455
1719,1.0,655.0,850.0,0.8325040060060446
1720,1.02,668.0,850.0,0.8317934843226449
1721,1.04,681.0,850.0,0.8643331773552622
1722,1.05,688.0,850.0,0.9004920808374248
1723,1.06,694.0,850.0,0.9061045521164595
1724,1.08,707.0,850.0,0.9370437963072609
1725,1.1,720.0,850.0,0.9671629154698281
1726,1.12,733.0,850.0,0.9703176117435214
1727,1.14,747.0,850.0,0.998703978026674
1728,1.15,753.0,850.0,1.0243530607745537
1729,1.16,760.0,850.0,1.0219276867580223
1730,1.18,773.0,850.0,1.0417788925687415
1731,1.2,786.0,850.0,1.0715846021668172
1732,1.22,799.0,850.0,1.094056287948244
1733,1.24,812.0,850.0,1.0970789801934855
1734,1.25,819.0,850.0,1.119979579064305
1735,1.26,825.0,850.0,1.117438101504557
1736,1.28,838.0,850.0,1.1335371928098474
1737,1.3,851.0,850.0,1.1645723399273709
1738,1.32,865.0,850.0,1.177531635413673
1739,1.34,878.0,850.0,1.1814517550462291
1740,1.35,884.0,850.0,1.2002428285042785
1741,1.36,891.0,850.0,1.2029290104800543
1742,1.38,904.0,850.0,1.2170156403698753
1743,1.4,917.0,850.0,1.2430995363872226
1744,1.42,930.0,850.0,1.2692131333109578
1745,1.44,943.0,850.0,1.2831589589037724
1746,1.45,950.0,850.0,1.2782682096499516
1747,1.46,956.0,850.0,1.2862630536332311
1748,1.48,969.0,850.0,1.2980982148136844
1749,1.5,983.0,850.0,1.3165774787560698
1750,1.55,1015.0,850.0,1.3570247131077002
1751,1.6,1048.0,850.0,1.3965810202703892
1752,1.65,1081.0,850.0,1.4158336078127405
1753,1.7,1114.0,850.0,1.4485616065920015
1754,1.75,1146.0,850.0,1.4771837800714074
1755,1.8,1179.0,850.0,1.5041684035767775
1756,1.85,1212.0,850.0,1.5448538451979126
1757,1.9,1245.0,850.0,1.567510136613061
1758,1.95,1277.0,850.0,1.5991819031586691
1759,2.0,1310.0,850.0,1.622482114224683
1760,2.05,1343.0,850.0,1.6575387840693394
1761,2.1,1376.0,850.0,1.6833060704245173
1762,2.15,1408.0,850.0,1.7063485736259087
1763,2.2,1441.0,850.0,1.736744401232948
1764,2.25,1474.0,850.0,1.7593556912747566
1765,2.3,1507.0,850.0,1.7707504390148627
